"tollgate_id","time_window","direction","volume","has_etc",vehicle_model_0,vehicle_model_1,vehicle_model_2,vehicle_model_3,vehicle_model_4,vehicle_model_5,vehicle_model_6,vehicle_model_7,vehicle_type_0,vehicle_type_1
3,2016-09-19 00:00:00,1,181,46.0,0.0,162.0,6.0,4.0,5.0,2.0,0.0,2.0,160.0,21.0
3,2016-09-19 00:20:00,1,112,35.0,0.0,92.0,13.0,2.0,3.0,1.0,0.0,1.0,96.0,16.0
3,2016-09-19 00:40:00,1,93,25.0,0.0,73.0,8.0,7.0,3.0,1.0,0.0,1.0,77.0,16.0
3,2016-09-19 01:00:00,1,4,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
3,2016-09-19 01:20:00,1,5,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
3,2016-09-19 01:40:00,1,4,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
3,2016-09-19 02:00:00,1,5,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0
3,2016-09-19 02:20:00,1,4,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
3,2016-09-19 03:00:00,1,5,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
3,2016-09-19 03:20:00,1,3,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
3,2016-09-19 03:40:00,1,10,1.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,6.0
3,2016-09-19 04:00:00,1,4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
3,2016-09-19 04:20:00,1,7,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0
3,2016-09-19 04:40:00,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
3,2016-09-19 05:00:00,1,11,1.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,7.0
3,2016-09-19 05:20:00,1,7,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
3,2016-09-19 05:40:00,1,13,3.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0
