"tollgate_id","time_window","direction","volume","has_etc",vehicle_model_0,vehicle_model_1,vehicle_model_2,vehicle_model_3,vehicle_model_4,vehicle_model_5,vehicle_model_6,vehicle_model_7,vehicle_type_0,vehicle_type_1
3,2016-09-19 00:00:00,0,17,0.0,0.0,11.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0
3,2016-09-19 00:20:00,0,16,1.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 00:40:00,0,16,1.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 01:00:00,0,17,1.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,2016-09-19 01:20:00,0,17,2.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
3,2016-09-19 01:40:00,0,11,0.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
3,2016-09-19 02:00:00,0,11,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 02:20:00,0,14,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 02:40:00,0,18,2.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:00:00,0,10,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:20:00,0,10,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:40:00,0,9,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,2016-09-19 04:00:00,0,11,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 04:20:00,0,8,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 04:40:00,0,10,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,2016-09-19 05:00:00,0,9,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 05:20:00,0,14,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 05:40:00,0,27,3.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 06:00:00,0,39,6.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 06:20:00,0,58,17.0,1.0,40.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 06:40:00,0,71,25.0,0.0,60.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 07:00:00,0,127,47.0,0.0,101.0,20.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 07:20:00,0,123,43.0,0.0,112.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 07:40:00,0,153,57.0,0.0,139.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 08:00:00,0,161,57.0,0.0,143.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 08:20:00,0,167,42.0,0.0,146.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 08:40:00,0,138,44.0,0.0,115.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 09:00:00,0,174,40.0,0.0,143.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 09:20:00,0,144,23.0,0.0,125.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 09:40:00,0,148,28.0,0.0,123.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 10:00:00,0,104,24.0,0.0,80.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 10:20:00,0,111,22.0,0.0,85.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
