"tollgate_id","time_window","direction","volume","has_etc",vehicle_model_0,vehicle_model_1,vehicle_model_2,vehicle_model_3,vehicle_model_4,vehicle_model_5,vehicle_model_6,vehicle_model_7,vehicle_type_0,vehicle_type_1
1,2016-09-19 00:00:00,1,140,0.235714285714,0.0,0.892857142857,0.05,0.0142857142857,0.0142857142857,0.0,0.0,0.0285714285714,0.778571428571,0.221428571429
1,2016-09-19 00:20:00,1,56,0.178571428571,0.0,0.732142857143,0.0892857142857,0.0178571428571,0.107142857143,0.0178571428571,0.0,0.0357142857143,0.714285714286,0.285714285714
1,2016-09-19 00:40:00,1,31,0.161290322581,0.0,0.645161290323,0.258064516129,0.0645161290323,0.0322580645161,0.0,0.0,0.0,0.645161290323,0.354838709677
1,2016-09-19 01:00:00,1,4,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1,2016-09-19 01:20:00,1,14,0.142857142857,0.0,0.642857142857,0.214285714286,0.0,0.0,0.142857142857,0.0,0.0,0.571428571429,0.428571428571
1,2016-09-19 01:40:00,1,7,0.142857142857,0.0,0.714285714286,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.571428571429,0.428571428571
1,2016-09-19 02:00:00,1,7,0.142857142857,0.0,0.571428571429,0.142857142857,0.0,0.0,0.285714285714,0.0,0.0,0.285714285714,0.714285714286
1,2016-09-19 02:20:00,1,7,0.0,0.0,0.714285714286,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.285714285714,0.714285714286
1,2016-09-19 02:40:00,1,10,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.6,0.4
1,2016-09-19 03:00:00,1,10,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.6
1,2016-09-19 03:20:00,1,14,0.0,0.0,0.571428571429,0.214285714286,0.0,0.0,0.214285714286,0.0,0.0,0.0714285714286,0.928571428571
1,2016-09-19 03:40:00,1,20,0.1,0.0,0.85,0.0,0.05,0.0,0.1,0.0,0.0,0.35,0.65
1,2016-09-19 04:00:00,1,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.555555555556
1,2016-09-19 04:20:00,1,17,0.117647058824,0.0,0.764705882353,0.0,0.0588235294118,0.117647058824,0.0588235294118,0.0,0.0,0.411764705882,0.588235294118
1,2016-09-19 04:40:00,1,23,0.0,0.0,0.739130434783,0.130434782609,0.0869565217391,0.0,0.0434782608696,0.0,0.0,0.347826086957,0.652173913043
1,2016-09-19 05:00:00,1,28,0.107142857143,0.0,0.857142857143,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0,0.571428571429,0.428571428571
1,2016-09-19 05:20:00,1,24,0.0416666666667,0.0,0.75,0.166666666667,0.0,0.0,0.0833333333333,0.0,0.0,0.291666666667,0.708333333333
1,2016-09-19 05:40:00,1,34,0.0882352941176,0.0,0.705882352941,0.117647058824,0.0882352941176,0.0,0.0882352941176,0.0,0.0,0.470588235294,0.529411764706
1,2016-09-19 06:00:00,1,39,0.153846153846,0.0,0.692307692308,0.153846153846,0.0769230769231,0.025641025641,0.0,0.0512820512821,0.0,0.461538461538,0.538461538462
1,2016-09-19 06:20:00,1,57,0.140350877193,0.0,0.771929824561,0.157894736842,0.0175438596491,0.0,0.0526315789474,0.0,0.0,0.614035087719,0.385964912281
1,2016-09-19 06:40:00,1,72,0.152777777778,0.0,0.722222222222,0.194444444444,0.0,0.0,0.0416666666667,0.0,0.0416666666667,0.541666666667,0.458333333333
1,2016-09-19 07:00:00,1,70,0.2,0.0,0.757142857143,0.185714285714,0.0142857142857,0.0,0.0428571428571,0.0,0.0,0.728571428571,0.271428571429
1,2016-09-19 07:20:00,1,83,0.228915662651,0.0,0.843373493976,0.0722891566265,0.0361445783133,0.0240963855422,0.0240963855422,0.0,0.0,0.746987951807,0.253012048193
1,2016-09-19 07:40:00,1,118,0.296610169492,0.0,0.898305084746,0.0423728813559,0.0254237288136,0.0169491525424,0.0169491525424,0.0,0.0,0.838983050847,0.161016949153
1,2016-09-19 08:00:00,1,123,0.260162601626,0.0,0.90243902439,0.0569105691057,0.00813008130081,0.0325203252033,0.0,0.0,0.0,0.861788617886,0.138211382114
1,2016-09-19 08:20:00,1,119,0.210084033613,0.0,0.890756302521,0.0420168067227,0.0168067226891,0.0336134453782,0.0168067226891,0.0,0.0,0.882352941176,0.117647058824
1,2016-09-19 08:40:00,1,116,0.224137931034,0.0,0.853448275862,0.0862068965517,0.0,0.0431034482759,0.0172413793103,0.0,0.0,0.827586206897,0.172413793103
1,2016-09-19 09:00:00,1,120,0.283333333333,0.0,0.95,0.025,0.0166666666667,0.0,0.0,0.0,0.00833333333333,0.825,0.175
1,2016-09-19 09:20:00,1,151,0.225165562914,0.0,0.894039735099,0.0662251655629,0.00662251655629,0.0264900662252,0.00662251655629,0.0,0.0,0.788079470199,0.211920529801
1,2016-09-19 09:40:00,1,131,0.206106870229,0.0,0.854961832061,0.0916030534351,0.0152671755725,0.0,0.0229007633588,0.0,0.0152671755725,0.717557251908,0.282442748092
1,2016-09-19 10:00:00,1,101,0.148514851485,0.0,0.792079207921,0.148514851485,0.029702970297,0.00990099009901,0.019801980198,0.0,0.0,0.663366336634,0.336633663366
1,2016-09-19 10:20:00,1,105,0.190476190476,0.0,0.857142857143,0.0857142857143,0.0380952380952,0.00952380952381,0.00952380952381,0.0,0.0,0.704761904762,0.295238095238
1,2016-09-19 10:40:00,1,102,0.196078431373,0.0,0.852941176471,0.107843137255,0.00980392156863,0.0,0.0196078431373,0.0,0.00980392156863,0.705882352941,0.294117647059
1,2016-09-19 11:00:00,1,86,0.279069767442,0.0,0.813953488372,0.104651162791,0.0232558139535,0.0348837209302,0.0232558139535,0.0,0.0,0.720930232558,0.279069767442
1,2016-09-19 11:20:00,1,76,0.223684210526,0.0,0.855263157895,0.105263157895,0.0263157894737,0.0131578947368,0.0,0.0,0.0,0.75,0.25
1,2016-09-19 11:40:00,1,100,0.22,0.0,0.76,0.11,0.01,0.03,0.09,0.0,0.0,0.7,0.3
1,2016-09-19 12:00:00,1,99,0.20202020202,0.0,0.79797979798,0.151515151515,0.030303030303,0.010101010101,0.010101010101,0.0,0.0,0.676767676768,0.323232323232
1,2016-09-19 12:20:00,1,70,0.2,0.0,0.871428571429,0.0857142857143,0.0,0.0,0.0428571428571,0.0,0.0,0.642857142857,0.357142857143
1,2016-09-19 12:40:00,1,79,0.189873417722,0.0,0.746835443038,0.113924050633,0.0632911392405,0.0506329113924,0.0253164556962,0.0,0.0,0.670886075949,0.329113924051
1,2016-09-19 13:00:00,1,100,0.15,0.0,0.79,0.14,0.01,0.01,0.05,0.0,0.0,0.68,0.32
1,2016-09-19 13:20:00,1,108,0.212962962963,0.0,0.787037037037,0.0648148148148,0.0277777777778,0.0555555555556,0.0648148148148,0.0,0.0,0.712962962963,0.287037037037
1,2016-09-19 13:40:00,1,106,0.254716981132,0.0,0.830188679245,0.0943396226415,0.0188679245283,0.0188679245283,0.0377358490566,0.0,0.0,0.745283018868,0.254716981132
1,2016-09-19 14:00:00,1,101,0.257425742574,0.0,0.930693069307,0.0693069306931,0.0,0.0,0.0,0.0,0.0,0.821782178218,0.178217821782
1,2016-09-19 14:20:00,1,100,0.19,0.0,0.78,0.11,0.04,0.03,0.04,0.0,0.0,0.72,0.28
1,2016-09-19 14:40:00,1,101,0.178217821782,0.0,0.851485148515,0.118811881188,0.0,0.00990099009901,0.00990099009901,0.0,0.00990099009901,0.772277227723,0.227722772277
1,2016-09-19 15:00:00,1,77,0.220779220779,0.0,0.948051948052,0.025974025974,0.025974025974,0.0,0.0,0.0,0.0,0.818181818182,0.181818181818
1,2016-09-19 15:20:00,1,104,0.173076923077,0.0,0.846153846154,0.105769230769,0.0288461538462,0.00961538461538,0.00961538461538,0.0,0.0,0.711538461538,0.288461538462
1,2016-09-19 15:40:00,1,92,0.228260869565,0.0,0.891304347826,0.0760869565217,0.0108695652174,0.0108695652174,0.0108695652174,0.0,0.0,0.804347826087,0.195652173913
1,2016-09-19 16:00:00,1,110,0.245454545455,0.0,0.9,0.0636363636364,0.00909090909091,0.00909090909091,0.0181818181818,0.0,0.0,0.818181818182,0.181818181818
1,2016-09-19 16:20:00,1,122,0.237704918033,0.0,0.893442622951,0.0901639344262,0.0,0.016393442623,0.0,0.0,0.0,0.852459016393,0.147540983607
1,2016-09-19 16:40:00,1,116,0.293103448276,0.0,0.896551724138,0.0603448275862,0.0258620689655,0.00862068965517,0.00862068965517,0.0,0.0,0.844827586207,0.155172413793
