"tollgate_id","time_window","direction","volume","has_etc",vehicle_model_0,vehicle_model_1,vehicle_model_2,vehicle_model_3,vehicle_model_4,vehicle_model_5,vehicle_model_6,vehicle_model_7,vehicle_type_0,vehicle_type_1
3,2016-09-19 00:00:00,0,17,0.0,0.0,0.647058823529,0.0,0.117647058824,0.0,0.176470588235,0.0,0.0588235294118,0.0,0.0
3,2016-09-19 00:20:00,0,16,0.0625,0.0,0.875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 00:40:00,0,16,0.0625,0.0,0.8125,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 01:00:00,0,17,0.0588235294118,0.0,0.941176470588,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0
3,2016-09-19 01:20:00,0,17,0.117647058824,0.0,0.823529411765,0.0,0.0588235294118,0.0,0.117647058824,0.0,0.0,0.0,0.0
3,2016-09-19 01:40:00,0,11,0.0,0.0,0.636363636364,0.0909090909091,0.0909090909091,0.0,0.181818181818,0.0,0.0,0.0,0.0
3,2016-09-19 02:00:00,0,11,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 02:20:00,0,14,0.0,0.0,0.785714285714,0.0714285714286,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 02:40:00,0,18,0.111111111111,0.0,0.777777777778,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:00:00,0,10,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:20:00,0,10,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:40:00,0,9,0.0,0.0,0.888888888889,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0
3,2016-09-19 04:00:00,0,11,0.0909090909091,0.0,0.818181818182,0.0,0.181818181818,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 04:20:00,0,8,0.0,0.0,0.625,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 04:40:00,0,10,0.1,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
3,2016-09-19 05:00:00,0,9,0.222222222222,0.0,0.444444444444,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 05:20:00,0,14,0.0714285714286,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 05:40:00,0,27,0.111111111111,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 06:00:00,0,39,0.153846153846,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 06:20:00,0,58,0.293103448276,0.0172413793103,0.689655172414,0.258620689655,0.0,0.0344827586207,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 06:40:00,0,71,0.352112676056,0.0,0.845070422535,0.112676056338,0.0140845070423,0.0281690140845,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 07:00:00,0,127,0.370078740157,0.0,0.795275590551,0.157480314961,0.0157480314961,0.0314960629921,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 07:20:00,0,123,0.349593495935,0.0,0.910569105691,0.0650406504065,0.00813008130081,0.0162601626016,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 07:40:00,0,153,0.372549019608,0.0,0.908496732026,0.078431372549,0.0,0.0130718954248,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 08:00:00,0,161,0.354037267081,0.0,0.888198757764,0.105590062112,0.0,0.00621118012422,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 08:20:00,0,167,0.251497005988,0.0,0.874251497006,0.125748502994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 08:40:00,0,138,0.31884057971,0.0,0.833333333333,0.13768115942,0.0144927536232,0.0144927536232,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 09:00:00,0,174,0.229885057471,0.0,0.82183908046,0.166666666667,0.00574712643678,0.00574712643678,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 09:20:00,0,144,0.159722222222,0.0,0.868055555556,0.131944444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 09:40:00,0,148,0.189189189189,0.0,0.831081081081,0.155405405405,0.00675675675676,0.00675675675676,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 10:00:00,0,104,0.230769230769,0.0,0.769230769231,0.211538461538,0.00961538461538,0.00961538461538,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 10:20:00,0,111,0.198198198198,0.0,0.765765765766,0.225225225225,0.0,0.00900900900901,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 10:40:00,0,122,0.155737704918,0.00819672131148,0.704918032787,0.27868852459,0.00819672131148,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 11:00:00,0,111,0.234234234234,0.0,0.810810810811,0.18018018018,0.0,0.00900900900901,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 11:20:00,0,82,0.182926829268,0.0,0.743902439024,0.219512195122,0.0,0.0365853658537,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 11:40:00,0,91,0.21978021978,0.0,0.791208791209,0.186813186813,0.0,0.021978021978,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 12:00:00,0,104,0.298076923077,0.0,0.807692307692,0.182692307692,0.0,0.00961538461538,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 12:20:00,0,91,0.208791208791,0.0,0.725274725275,0.263736263736,0.0,0.010989010989,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 12:40:00,0,122,0.188524590164,0.0,0.860655737705,0.106557377049,0.00819672131148,0.0245901639344,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 13:00:00,0,117,0.273504273504,0.0,0.871794871795,0.102564102564,0.00854700854701,0.017094017094,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 13:20:00,0,107,0.214953271028,0.0,0.747663551402,0.214953271028,0.0,0.0373831775701,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 13:40:00,0,131,0.206106870229,0.0,0.793893129771,0.198473282443,0.0,0.00763358778626,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 14:00:00,0,100,0.21,0.0,0.78,0.21,0.0,0.01,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 14:20:00,0,84,0.238095238095,0.0,0.761904761905,0.214285714286,0.0,0.0238095238095,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 14:40:00,0,107,0.242990654206,0.0,0.775700934579,0.196261682243,0.018691588785,0.00934579439252,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 15:00:00,0,117,0.230769230769,0.0,0.803418803419,0.188034188034,0.0,0.00854700854701,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 15:20:00,0,109,0.256880733945,0.0,0.825688073394,0.165137614679,0.0,0.00917431192661,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 15:40:00,0,115,0.286956521739,0.0,0.834782608696,0.165217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 16:00:00,0,123,0.219512195122,0.0,0.829268292683,0.154471544715,0.0,0.0162601626016,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 16:20:00,0,111,0.234234234234,0.00900900900901,0.855855855856,0.126126126126,0.0,0.00900900900901,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 16:40:00,0,116,0.241379310345,0.0,0.76724137931,0.224137931034,0.0,0.00862068965517,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 17:00:00,0,110,0.2,0.0,0.818181818182,0.163636363636,0.0,0.0181818181818,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 17:20:00,0,118,0.254237288136,0.0,0.830508474576,0.161016949153,0.0,0.00847457627119,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 17:40:00,0,95,0.189473684211,0.0,0.831578947368,0.147368421053,0.0,0.0210526315789,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 18:00:00,0,94,0.148936170213,0.0,0.755319148936,0.234042553191,0.0,0.0106382978723,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 18:20:00,0,56,0.178571428571,0.0,0.678571428571,0.267857142857,0.0357142857143,0.0178571428571,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 18:40:00,0,61,0.147540983607,0.0,0.72131147541,0.27868852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 19:00:00,0,51,0.196078431373,0.0,0.764705882353,0.21568627451,0.0,0.0196078431373,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 19:20:00,0,61,0.245901639344,0.0,0.688524590164,0.245901639344,0.0,0.0655737704918,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 19:40:00,0,50,0.22,0.0,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 20:00:00,0,55,0.236363636364,0.0,0.836363636364,0.163636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 20:20:00,0,29,0.206896551724,0.0,0.689655172414,0.310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 20:40:00,0,41,0.121951219512,0.0,0.707317073171,0.292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 21:00:00,0,32,0.15625,0.0,0.59375,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 21:20:00,0,34,0.176470588235,0.0,0.676470588235,0.323529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 21:40:00,0,30,0.1,0.0,0.566666666667,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 22:00:00,0,22,0.318181818182,0.0,0.727272727273,0.272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 22:20:00,0,24,0.208333333333,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 22:40:00,0,12,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 23:00:00,0,6,0.166666666667,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 23:20:00,0,11,0.0,0.0,0.636363636364,0.363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 23:40:00,0,22,0.181818181818,0.0,0.636363636364,0.363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 00:00:00,0,17,0.117647058824,0.0,0.882352941176,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 00:20:00,0,13,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 00:40:00,0,17,0.0,0.0,0.764705882353,0.0588235294118,0.0,0.0,0.117647058824,0.0,0.0588235294118,0.0,0.0
3,2016-09-20 01:00:00,0,15,0.0666666666667,0.0,0.933333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 01:20:00,0,14,0.142857142857,0.0,0.857142857143,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0
3,2016-09-20 01:40:00,0,18,0.0555555555556,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 02:00:00,0,12,0.0833333333333,0.0,0.75,0.0833333333333,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0
3,2016-09-20 02:20:00,0,17,0.0,0.0,0.882352941176,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.0,0.0,0.0
3,2016-09-20 02:40:00,0,13,0.230769230769,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 03:00:00,0,7,0.142857142857,0.0,0.857142857143,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0
3,2016-09-20 03:20:00,0,8,0.0,0.0,0.75,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 03:40:00,0,11,0.0,0.0,0.909090909091,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0
3,2016-09-20 04:00:00,0,10,0.2,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 04:20:00,0,9,0.0,0.0,0.555555555556,0.222222222222,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 04:40:00,0,11,0.181818181818,0.0,0.636363636364,0.181818181818,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0,0.0
3,2016-09-20 05:00:00,0,12,0.166666666667,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 05:20:00,0,17,0.0588235294118,0.0,0.529411764706,0.470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 05:40:00,0,20,0.05,0.0,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 06:00:00,0,31,0.225806451613,0.0,0.645161290323,0.322580645161,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 06:20:00,0,43,0.232558139535,0.0232558139535,0.697674418605,0.279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 06:40:00,0,80,0.2625,0.0,0.7375,0.2375,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 07:00:00,0,113,0.398230088496,0.0,0.787610619469,0.159292035398,0.00884955752212,0.0442477876106,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 07:20:00,0,141,0.340425531915,0.0,0.851063829787,0.127659574468,0.00709219858156,0.0141843971631,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 07:40:00,0,136,0.375,0.0,0.889705882353,0.0882352941176,0.00735294117647,0.0147058823529,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 08:00:00,0,145,0.296551724138,0.0,0.875862068966,0.11724137931,0.0,0.00689655172414,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 08:20:00,0,173,0.277456647399,0.0,0.901734104046,0.0924855491329,0.00578034682081,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 08:40:00,0,154,0.318181818182,0.0,0.863636363636,0.123376623377,0.00649350649351,0.00649350649351,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 09:00:00,0,144,0.3125,0.0,0.881944444444,0.111111111111,0.0,0.00694444444444,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 09:20:00,0,142,0.19014084507,0.0,0.795774647887,0.197183098592,0.0,0.00704225352113,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 09:40:00,0,144,0.243055555556,0.0,0.777777777778,0.215277777778,0.0,0.00694444444444,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 10:00:00,0,123,0.20325203252,0.0,0.813008130081,0.170731707317,0.00813008130081,0.00813008130081,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 10:20:00,0,137,0.175182481752,0.0,0.824817518248,0.167883211679,0.0,0.00729927007299,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 10:40:00,0,114,0.228070175439,0.0,0.80701754386,0.19298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 11:00:00,0,120,0.216666666667,0.0,0.825,0.166666666667,0.0,0.00833333333333,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 11:20:00,0,102,0.21568627451,0.0,0.813725490196,0.166666666667,0.0,0.0196078431373,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 11:40:00,0,111,0.207207207207,0.0,0.774774774775,0.216216216216,0.00900900900901,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 12:00:00,0,101,0.168316831683,0.00990099009901,0.752475247525,0.217821782178,0.00990099009901,0.00990099009901,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 12:20:00,0,122,0.229508196721,0.0,0.852459016393,0.139344262295,0.0,0.00819672131148,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 12:40:00,0,133,0.240601503759,0.0,0.84962406015,0.142857142857,0.0,0.00751879699248,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 13:00:00,0,130,0.215384615385,0.0,0.753846153846,0.207692307692,0.0153846153846,0.0230769230769,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 13:20:00,0,143,0.251748251748,0.0,0.776223776224,0.174825174825,0.020979020979,0.027972027972,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 13:40:00,0,136,0.220588235294,0.0,0.727941176471,0.227941176471,0.00735294117647,0.0367647058824,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 14:00:00,0,131,0.251908396947,0.0,0.786259541985,0.190839694656,0.0,0.0229007633588,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 14:20:00,0,141,0.198581560284,0.0,0.822695035461,0.148936170213,0.0141843971631,0.0141843971631,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 14:40:00,0,122,0.22131147541,0.0,0.844262295082,0.147540983607,0.0,0.00819672131148,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 15:00:00,0,124,0.233870967742,0.0,0.790322580645,0.185483870968,0.00806451612903,0.0161290322581,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 15:20:00,0,132,0.166666666667,0.0,0.80303030303,0.174242424242,0.00757575757576,0.0151515151515,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 15:40:00,0,131,0.236641221374,0.0,0.81679389313,0.18320610687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 16:00:00,0,122,0.286885245902,0.0,0.860655737705,0.131147540984,0.0,0.00819672131148,0.0,0.0,0.0,0.0,0.0
3,2016-09-20 16:20:00,0,113,0.194690265487,0.00884955752212,0.805309734513,0.176991150442,0.0,0.00884955752212,0.0,0.0,0.0,0.0,0.0
