"tollgate_id","time_window","direction","volume","has_etc",vehicle_model_0,vehicle_model_1,vehicle_model_2,vehicle_model_3,vehicle_model_4,vehicle_model_5,vehicle_model_6,vehicle_model_7,vehicle_type_0,vehicle_type_1
3,2016-09-19 00:00:00,1,181,0.254143646409,0.0,0.895027624309,0.0331491712707,0.0220994475138,0.0276243093923,0.0110497237569,0.0,0.0110497237569,0.0,0.0
3,2016-09-19 00:20:00,1,112,0.3125,0.0,0.821428571429,0.116071428571,0.0178571428571,0.0267857142857,0.00892857142857,0.0,0.00892857142857,0.0,0.0
3,2016-09-19 00:40:00,1,93,0.268817204301,0.0,0.784946236559,0.0860215053763,0.0752688172043,0.0322580645161,0.010752688172,0.0,0.010752688172,0.0,0.0
3,2016-09-19 01:00:00,1,4,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 01:20:00,1,5,0.2,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
3,2016-09-19 01:40:00,1,4,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
3,2016-09-19 02:00:00,1,5,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
3,2016-09-19 02:20:00,1,4,0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:00:00,1,5,0.2,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:20:00,1,3,0.0,0.0,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 03:40:00,1,10,0.1,0.0,0.5,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0
3,2016-09-19 04:00:00,1,4,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 04:20:00,1,7,0.285714285714,0.0,0.714285714286,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 04:40:00,1,3,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0
3,2016-09-19 05:00:00,1,11,0.0909090909091,0.0,0.363636363636,0.272727272727,0.0909090909091,0.0,0.272727272727,0.0,0.0,0.0,0.0
3,2016-09-19 05:20:00,1,7,0.0,0.0,0.714285714286,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 05:40:00,1,13,0.230769230769,0.0,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 06:00:00,1,30,0.166666666667,0.0,0.6,0.233333333333,0.0666666666667,0.0,0.0333333333333,0.0,0.0666666666667,0.0,0.0
3,2016-09-19 06:20:00,1,38,0.236842105263,0.0,0.657894736842,0.157894736842,0.0263157894737,0.0789473684211,0.0526315789474,0.0,0.0263157894737,0.0,0.0
3,2016-09-19 06:40:00,1,65,0.246153846154,0.0,0.892307692308,0.0769230769231,0.0307692307692,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 07:00:00,1,67,0.223880597015,0.0,0.880597014925,0.0597014925373,0.0149253731343,0.0298507462687,0.0149253731343,0.0,0.0,0.0,0.0
3,2016-09-19 07:20:00,1,71,0.295774647887,0.0,0.915492957746,0.0140845070423,0.0140845070423,0.0140845070423,0.0281690140845,0.0,0.0140845070423,0.0,0.0
3,2016-09-19 07:40:00,1,103,0.320388349515,0.0,0.941747572816,0.0291262135922,0.0194174757282,0.0,0.00970873786408,0.0,0.0,0.0,0.0
3,2016-09-19 08:00:00,1,118,0.406779661017,0.0,0.949152542373,0.0338983050847,0.0169491525424,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-09-19 08:20:00,1,168,0.339285714286,0.0,0.875,0.0238095238095,0.0238095238095,0.077380952381,0.0,0.0,0.0,0.0,0.0
