is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_1_has_etc,pre_1_vehicle_model_0,pre_1_vehicle_model_1,pre_1_vehicle_model_2,pre_1_vehicle_model_3,pre_1_vehicle_model_4,pre_1_vehicle_model_5,pre_1_vehicle_model_6,pre_1_vehicle_model_7,pre_1_vehicle_type_0,pre_1_vehicle_type_1,pre_2_has_etc,pre_2_vehicle_model_0,pre_2_vehicle_model_1,pre_2_vehicle_model_2,pre_2_vehicle_model_3,pre_2_vehicle_model_4,pre_2_vehicle_model_5,pre_2_vehicle_model_6,pre_2_vehicle_model_7,pre_2_vehicle_type_0,pre_2_vehicle_type_1,pre_3_has_etc,pre_3_vehicle_model_0,pre_3_vehicle_model_1,pre_3_vehicle_model_2,pre_3_vehicle_model_3,pre_3_vehicle_model_4,pre_3_vehicle_model_5,pre_3_vehicle_model_6,pre_3_vehicle_model_7,pre_3_vehicle_type_0,pre_3_vehicle_type_1,pre_4_has_etc,pre_4_vehicle_model_0,pre_4_vehicle_model_1,pre_4_vehicle_model_2,pre_4_vehicle_model_3,pre_4_vehicle_model_4,pre_4_vehicle_model_5,pre_4_vehicle_model_6,pre_4_vehicle_model_7,pre_4_vehicle_type_0,pre_4_vehicle_type_1,pre_5_has_etc,pre_5_vehicle_model_0,pre_5_vehicle_model_1,pre_5_vehicle_model_2,pre_5_vehicle_model_3,pre_5_vehicle_model_4,pre_5_vehicle_model_5,pre_5_vehicle_model_6,pre_5_vehicle_model_7,pre_5_vehicle_type_0,pre_5_vehicle_type_1,pre_6_has_etc,pre_6_vehicle_model_0,pre_6_vehicle_model_1,pre_6_vehicle_model_2,pre_6_vehicle_model_3,pre_6_vehicle_model_4,pre_6_vehicle_model_5,pre_6_vehicle_model_6,pre_6_vehicle_model_7,pre_6_vehicle_type_0,pre_6_vehicle_type_1,pre_avg,starttime,volume
"1","0","0","0","0","0","30","0.166666666667","0.0","0.6","0.233333333333","0.0666666666667","0.0","0.0333333333333","0.0","0.0666666666667","0.466666666667","0.533333333333","38","0.236842105263","0.0","0.657894736842","0.157894736842","0.0263157894737","0.0789473684211","0.0526315789474","0.0","0.0263157894737","0.5","0.5","65","0.246153846154","0.0","0.892307692308","0.0769230769231","0.0307692307692","0.0","0.0","0.0","0.0","0.784615384615","0.215384615385","67","0.223880597015","0.0","0.880597014925","0.0597014925373","0.0149253731343","0.0298507462687","0.0149253731343","0.0","0.0","0.805970149254","0.194029850746","71","0.295774647887","0.0","0.915492957746","0.0140845070423","0.0140845070423","0.0140845070423","0.0281690140845","0.0","0.0140845070423","0.802816901408","0.197183098592","103","0.320388349515","0.0","0.941747572816","0.0291262135922","0.0194174757282","0.0","0.00970873786408","0.0","0.0","0.893203883495","0.106796116505","62","2016-09-19 08:00:00","118"
"0","1","0","0","0","0","30","0.166666666667","0.0","0.6","0.233333333333","0.0666666666667","0.0","0.0333333333333","0.0","0.0666666666667","0.466666666667","0.533333333333","38","0.236842105263","0.0","0.657894736842","0.157894736842","0.0263157894737","0.0789473684211","0.0526315789474","0.0","0.0263157894737","0.5","0.5","65","0.246153846154","0.0","0.892307692308","0.0769230769231","0.0307692307692","0.0","0.0","0.0","0.0","0.784615384615","0.215384615385","67","0.223880597015","0.0","0.880597014925","0.0597014925373","0.0149253731343","0.0298507462687","0.0149253731343","0.0","0.0","0.805970149254","0.194029850746","71","0.295774647887","0.0","0.915492957746","0.0140845070423","0.0140845070423","0.0140845070423","0.0281690140845","0.0","0.0140845070423","0.802816901408","0.197183098592","103","0.320388349515","0.0","0.941747572816","0.0291262135922","0.0194174757282","0.0","0.00970873786408","0.0","0.0","0.893203883495","0.106796116505","62","2016-09-19 08:20:00","168"
"0","0","1","0","0","0","30","0.166666666667","0.0","0.6","0.233333333333","0.0666666666667","0.0","0.0333333333333","0.0","0.0666666666667","0.466666666667","0.533333333333","38","0.236842105263","0.0","0.657894736842","0.157894736842","0.0263157894737","0.0789473684211","0.0526315789474","0.0","0.0263157894737","0.5","0.5","65","0.246153846154","0.0","0.892307692308","0.0769230769231","0.0307692307692","0.0","0.0","0.0","0.0","0.784615384615","0.215384615385","67","0.223880597015","0.0","0.880597014925","0.0597014925373","0.0149253731343","0.0298507462687","0.0149253731343","0.0","0.0","0.805970149254","0.194029850746","71","0.295774647887","0.0","0.915492957746","0.0140845070423","0.0140845070423","0.0140845070423","0.0281690140845","0.0","0.0140845070423","0.802816901408","0.197183098592","103","0.320388349515","0.0","0.941747572816","0.0291262135922","0.0194174757282","0.0","0.00970873786408","0.0","0.0","0.893203883495","0.106796116505","62","2016-09-19 08:40:00","161"
"0","0","0","1","0","0","30","0.166666666667","0.0","0.6","0.233333333333","0.0666666666667","0.0","0.0333333333333","0.0","0.0666666666667","0.466666666667","0.533333333333","38","0.236842105263","0.0","0.657894736842","0.157894736842","0.0263157894737","0.0789473684211","0.0526315789474","0.0","0.0263157894737","0.5","0.5","65","0.246153846154","0.0","0.892307692308","0.0769230769231","0.0307692307692","0.0","0.0","0.0","0.0","0.784615384615","0.215384615385","67","0.223880597015","0.0","0.880597014925","0.0597014925373","0.0149253731343","0.0298507462687","0.0149253731343","0.0","0.0","0.805970149254","0.194029850746","71","0.295774647887","0.0","0.915492957746","0.0140845070423","0.0140845070423","0.0140845070423","0.0281690140845","0.0","0.0140845070423","0.802816901408","0.197183098592","103","0.320388349515","0.0","0.941747572816","0.0291262135922","0.0194174757282","0.0","0.00970873786408","0.0","0.0","0.893203883495","0.106796116505","62","2016-09-19 09:00:00","145"
"0","0","0","0","1","0","30","0.166666666667","0.0","0.6","0.233333333333","0.0666666666667","0.0","0.0333333333333","0.0","0.0666666666667","0.466666666667","0.533333333333","38","0.236842105263","0.0","0.657894736842","0.157894736842","0.0263157894737","0.0789473684211","0.0526315789474","0.0","0.0263157894737","0.5","0.5","65","0.246153846154","0.0","0.892307692308","0.0769230769231","0.0307692307692","0.0","0.0","0.0","0.0","0.784615384615","0.215384615385","67","0.223880597015","0.0","0.880597014925","0.0597014925373","0.0149253731343","0.0298507462687","0.0149253731343","0.0","0.0","0.805970149254","0.194029850746","71","0.295774647887","0.0","0.915492957746","0.0140845070423","0.0140845070423","0.0140845070423","0.0281690140845","0.0","0.0140845070423","0.802816901408","0.197183098592","103","0.320388349515","0.0","0.941747572816","0.0291262135922","0.0194174757282","0.0","0.00970873786408","0.0","0.0","0.893203883495","0.106796116505","62","2016-09-19 09:20:00","125"
"0","0","0","0","0","1","30","0.166666666667","0.0","0.6","0.233333333333","0.0666666666667","0.0","0.0333333333333","0.0","0.0666666666667","0.466666666667","0.533333333333","38","0.236842105263","0.0","0.657894736842","0.157894736842","0.0263157894737","0.0789473684211","0.0526315789474","0.0","0.0263157894737","0.5","0.5","65","0.246153846154","0.0","0.892307692308","0.0769230769231","0.0307692307692","0.0","0.0","0.0","0.0","0.784615384615","0.215384615385","67","0.223880597015","0.0","0.880597014925","0.0597014925373","0.0149253731343","0.0298507462687","0.0149253731343","0.0","0.0","0.805970149254","0.194029850746","71","0.295774647887","0.0","0.915492957746","0.0140845070423","0.0140845070423","0.0140845070423","0.0281690140845","0.0","0.0140845070423","0.802816901408","0.197183098592","103","0.320388349515","0.0","0.941747572816","0.0291262135922","0.0194174757282","0.0","0.00970873786408","0.0","0.0","0.893203883495","0.106796116505","62","2016-09-19 09:40:00","116"
"1","0","0","0","0","0","75","0.253333333333","0.0","0.92","0.0266666666667","0.04","0.0133333333333","0.0","0.0","0.0","0.88","0.12","95","0.210526315789","0.0","0.905263157895","0.0210526315789","0.0315789473684","0.0315789473684","0.0105263157895","0.0","0.0","0.863157894737","0.136842105263","83","0.228915662651","0.0","0.89156626506","0.0361445783133","0.0602409638554","0.0","0.0120481927711","0.0","0.0","0.903614457831","0.0963855421687","101","0.257425742574","0.0","0.970297029703","0.029702970297","0.0","0.0","0.0","0.0","0.0","0.930693069307","0.0693069306931","90","0.144444444444","0.0","0.911111111111","0.0444444444444","0.0111111111111","0.0111111111111","0.0222222222222","0.0","0.0","0.866666666667","0.133333333333","115","0.278260869565","0.0","0.913043478261","0.0608695652174","0.0260869565217","0.0","0.0","0.0","0.0","0.921739130435","0.0782608695652","93","2016-09-19 17:00:00","86"
"0","1","0","0","0","0","75","0.253333333333","0.0","0.92","0.0266666666667","0.04","0.0133333333333","0.0","0.0","0.0","0.88","0.12","95","0.210526315789","0.0","0.905263157895","0.0210526315789","0.0315789473684","0.0315789473684","0.0105263157895","0.0","0.0","0.863157894737","0.136842105263","83","0.228915662651","0.0","0.89156626506","0.0361445783133","0.0602409638554","0.0","0.0120481927711","0.0","0.0","0.903614457831","0.0963855421687","101","0.257425742574","0.0","0.970297029703","0.029702970297","0.0","0.0","0.0","0.0","0.0","0.930693069307","0.0693069306931","90","0.144444444444","0.0","0.911111111111","0.0444444444444","0.0111111111111","0.0111111111111","0.0222222222222","0.0","0.0","0.866666666667","0.133333333333","115","0.278260869565","0.0","0.913043478261","0.0608695652174","0.0260869565217","0.0","0.0","0.0","0.0","0.921739130435","0.0782608695652","93","2016-09-19 17:20:00","85"
"0","0","1","0","0","0","75","0.253333333333","0.0","0.92","0.0266666666667","0.04","0.0133333333333","0.0","0.0","0.0","0.88","0.12","95","0.210526315789","0.0","0.905263157895","0.0210526315789","0.0315789473684","0.0315789473684","0.0105263157895","0.0","0.0","0.863157894737","0.136842105263","83","0.228915662651","0.0","0.89156626506","0.0361445783133","0.0602409638554","0.0","0.0120481927711","0.0","0.0","0.903614457831","0.0963855421687","101","0.257425742574","0.0","0.970297029703","0.029702970297","0.0","0.0","0.0","0.0","0.0","0.930693069307","0.0693069306931","90","0.144444444444","0.0","0.911111111111","0.0444444444444","0.0111111111111","0.0111111111111","0.0222222222222","0.0","0.0","0.866666666667","0.133333333333","115","0.278260869565","0.0","0.913043478261","0.0608695652174","0.0260869565217","0.0","0.0","0.0","0.0","0.921739130435","0.0782608695652","93","2016-09-19 17:40:00","91"
"0","0","0","1","0","0","75","0.253333333333","0.0","0.92","0.0266666666667","0.04","0.0133333333333","0.0","0.0","0.0","0.88","0.12","95","0.210526315789","0.0","0.905263157895","0.0210526315789","0.0315789473684","0.0315789473684","0.0105263157895","0.0","0.0","0.863157894737","0.136842105263","83","0.228915662651","0.0","0.89156626506","0.0361445783133","0.0602409638554","0.0","0.0120481927711","0.0","0.0","0.903614457831","0.0963855421687","101","0.257425742574","0.0","0.970297029703","0.029702970297","0.0","0.0","0.0","0.0","0.0","0.930693069307","0.0693069306931","90","0.144444444444","0.0","0.911111111111","0.0444444444444","0.0111111111111","0.0111111111111","0.0222222222222","0.0","0.0","0.866666666667","0.133333333333","115","0.278260869565","0.0","0.913043478261","0.0608695652174","0.0260869565217","0.0","0.0","0.0","0.0","0.921739130435","0.0782608695652","93","2016-09-19 18:00:00","73"
