is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_1_has_etc,pre_1_vehicle_model_0,pre_1_vehicle_model_1,pre_1_vehicle_model_2,pre_1_vehicle_model_3,pre_1_vehicle_model_4,pre_1_vehicle_model_5,pre_1_vehicle_model_6,pre_1_vehicle_model_7,pre_1_vehicle_type_0,pre_1_vehicle_type_1,pre_2_has_etc,pre_2_vehicle_model_0,pre_2_vehicle_model_1,pre_2_vehicle_model_2,pre_2_vehicle_model_3,pre_2_vehicle_model_4,pre_2_vehicle_model_5,pre_2_vehicle_model_6,pre_2_vehicle_model_7,pre_2_vehicle_type_0,pre_2_vehicle_type_1,pre_3_has_etc,pre_3_vehicle_model_0,pre_3_vehicle_model_1,pre_3_vehicle_model_2,pre_3_vehicle_model_3,pre_3_vehicle_model_4,pre_3_vehicle_model_5,pre_3_vehicle_model_6,pre_3_vehicle_model_7,pre_3_vehicle_type_0,pre_3_vehicle_type_1,pre_4_has_etc,pre_4_vehicle_model_0,pre_4_vehicle_model_1,pre_4_vehicle_model_2,pre_4_vehicle_model_3,pre_4_vehicle_model_4,pre_4_vehicle_model_5,pre_4_vehicle_model_6,pre_4_vehicle_model_7,pre_4_vehicle_type_0,pre_4_vehicle_type_1,pre_5_has_etc,pre_5_vehicle_model_0,pre_5_vehicle_model_1,pre_5_vehicle_model_2,pre_5_vehicle_model_3,pre_5_vehicle_model_4,pre_5_vehicle_model_5,pre_5_vehicle_model_6,pre_5_vehicle_model_7,pre_5_vehicle_type_0,pre_5_vehicle_type_1,pre_6_has_etc,pre_6_vehicle_model_0,pre_6_vehicle_model_1,pre_6_vehicle_model_2,pre_6_vehicle_model_3,pre_6_vehicle_model_4,pre_6_vehicle_model_5,pre_6_vehicle_model_6,pre_6_vehicle_model_7,pre_6_vehicle_type_0,pre_6_vehicle_type_1,pre_avg,starttime,volume
"1","0","0","0","0","0","39","0.153846153846","0.0","0.692307692308","0.153846153846","0.0769230769231","0.025641025641","0.0","0.0512820512821","0.0","0.461538461538","0.538461538462","57","0.140350877193","0.0","0.771929824561","0.157894736842","0.0175438596491","0.0","0.0526315789474","0.0","0.0","0.614035087719","0.385964912281","72","0.152777777778","0.0","0.722222222222","0.194444444444","0.0","0.0","0.0416666666667","0.0","0.0416666666667","0.541666666667","0.458333333333","70","0.2","0.0","0.757142857143","0.185714285714","0.0142857142857","0.0","0.0428571428571","0.0","0.0","0.728571428571","0.271428571429","83","0.228915662651","0.0","0.843373493976","0.0722891566265","0.0361445783133","0.0240963855422","0.0240963855422","0.0","0.0","0.746987951807","0.253012048193","118","0.296610169492","0.0","0.898305084746","0.0423728813559","0.0254237288136","0.0169491525424","0.0169491525424","0.0","0.0","0.838983050847","0.161016949153","73","2016-09-19 08:00:00","123"
"0","1","0","0","0","0","39","0.153846153846","0.0","0.692307692308","0.153846153846","0.0769230769231","0.025641025641","0.0","0.0512820512821","0.0","0.461538461538","0.538461538462","57","0.140350877193","0.0","0.771929824561","0.157894736842","0.0175438596491","0.0","0.0526315789474","0.0","0.0","0.614035087719","0.385964912281","72","0.152777777778","0.0","0.722222222222","0.194444444444","0.0","0.0","0.0416666666667","0.0","0.0416666666667","0.541666666667","0.458333333333","70","0.2","0.0","0.757142857143","0.185714285714","0.0142857142857","0.0","0.0428571428571","0.0","0.0","0.728571428571","0.271428571429","83","0.228915662651","0.0","0.843373493976","0.0722891566265","0.0361445783133","0.0240963855422","0.0240963855422","0.0","0.0","0.746987951807","0.253012048193","118","0.296610169492","0.0","0.898305084746","0.0423728813559","0.0254237288136","0.0169491525424","0.0169491525424","0.0","0.0","0.838983050847","0.161016949153","73","2016-09-19 08:20:00","119"
"0","0","1","0","0","0","39","0.153846153846","0.0","0.692307692308","0.153846153846","0.0769230769231","0.025641025641","0.0","0.0512820512821","0.0","0.461538461538","0.538461538462","57","0.140350877193","0.0","0.771929824561","0.157894736842","0.0175438596491","0.0","0.0526315789474","0.0","0.0","0.614035087719","0.385964912281","72","0.152777777778","0.0","0.722222222222","0.194444444444","0.0","0.0","0.0416666666667","0.0","0.0416666666667","0.541666666667","0.458333333333","70","0.2","0.0","0.757142857143","0.185714285714","0.0142857142857","0.0","0.0428571428571","0.0","0.0","0.728571428571","0.271428571429","83","0.228915662651","0.0","0.843373493976","0.0722891566265","0.0361445783133","0.0240963855422","0.0240963855422","0.0","0.0","0.746987951807","0.253012048193","118","0.296610169492","0.0","0.898305084746","0.0423728813559","0.0254237288136","0.0169491525424","0.0169491525424","0.0","0.0","0.838983050847","0.161016949153","73","2016-09-19 08:40:00","116"
"0","0","0","1","0","0","39","0.153846153846","0.0","0.692307692308","0.153846153846","0.0769230769231","0.025641025641","0.0","0.0512820512821","0.0","0.461538461538","0.538461538462","57","0.140350877193","0.0","0.771929824561","0.157894736842","0.0175438596491","0.0","0.0526315789474","0.0","0.0","0.614035087719","0.385964912281","72","0.152777777778","0.0","0.722222222222","0.194444444444","0.0","0.0","0.0416666666667","0.0","0.0416666666667","0.541666666667","0.458333333333","70","0.2","0.0","0.757142857143","0.185714285714","0.0142857142857","0.0","0.0428571428571","0.0","0.0","0.728571428571","0.271428571429","83","0.228915662651","0.0","0.843373493976","0.0722891566265","0.0361445783133","0.0240963855422","0.0240963855422","0.0","0.0","0.746987951807","0.253012048193","118","0.296610169492","0.0","0.898305084746","0.0423728813559","0.0254237288136","0.0169491525424","0.0169491525424","0.0","0.0","0.838983050847","0.161016949153","73","2016-09-19 09:00:00","120"
"0","0","0","0","1","0","39","0.153846153846","0.0","0.692307692308","0.153846153846","0.0769230769231","0.025641025641","0.0","0.0512820512821","0.0","0.461538461538","0.538461538462","57","0.140350877193","0.0","0.771929824561","0.157894736842","0.0175438596491","0.0","0.0526315789474","0.0","0.0","0.614035087719","0.385964912281","72","0.152777777778","0.0","0.722222222222","0.194444444444","0.0","0.0","0.0416666666667","0.0","0.0416666666667","0.541666666667","0.458333333333","70","0.2","0.0","0.757142857143","0.185714285714","0.0142857142857","0.0","0.0428571428571","0.0","0.0","0.728571428571","0.271428571429","83","0.228915662651","0.0","0.843373493976","0.0722891566265","0.0361445783133","0.0240963855422","0.0240963855422","0.0","0.0","0.746987951807","0.253012048193","118","0.296610169492","0.0","0.898305084746","0.0423728813559","0.0254237288136","0.0169491525424","0.0169491525424","0.0","0.0","0.838983050847","0.161016949153","73","2016-09-19 09:20:00","151"
"0","0","0","0","0","1","39","0.153846153846","0.0","0.692307692308","0.153846153846","0.0769230769231","0.025641025641","0.0","0.0512820512821","0.0","0.461538461538","0.538461538462","57","0.140350877193","0.0","0.771929824561","0.157894736842","0.0175438596491","0.0","0.0526315789474","0.0","0.0","0.614035087719","0.385964912281","72","0.152777777778","0.0","0.722222222222","0.194444444444","0.0","0.0","0.0416666666667","0.0","0.0416666666667","0.541666666667","0.458333333333","70","0.2","0.0","0.757142857143","0.185714285714","0.0142857142857","0.0","0.0428571428571","0.0","0.0","0.728571428571","0.271428571429","83","0.228915662651","0.0","0.843373493976","0.0722891566265","0.0361445783133","0.0240963855422","0.0240963855422","0.0","0.0","0.746987951807","0.253012048193","118","0.296610169492","0.0","0.898305084746","0.0423728813559","0.0254237288136","0.0169491525424","0.0169491525424","0.0","0.0","0.838983050847","0.161016949153","73","2016-09-19 09:40:00","131"
"1","0","0","0","0","0","77","0.220779220779","0.0","0.948051948052","0.025974025974","0.025974025974","0.0","0.0","0.0","0.0","0.818181818182","0.181818181818","104","0.173076923077","0.0","0.846153846154","0.105769230769","0.0288461538462","0.00961538461538","0.00961538461538","0.0","0.0","0.711538461538","0.288461538462","92","0.228260869565","0.0","0.891304347826","0.0760869565217","0.0108695652174","0.0108695652174","0.0108695652174","0.0","0.0","0.804347826087","0.195652173913","110","0.245454545455","0.0","0.9","0.0636363636364","0.00909090909091","0.00909090909091","0.0181818181818","0.0","0.0","0.818181818182","0.181818181818","122","0.237704918033","0.0","0.893442622951","0.0901639344262","0.0","0.016393442623","0.0","0.0","0.0","0.852459016393","0.147540983607","116","0.293103448276","0.0","0.896551724138","0.0603448275862","0.0258620689655","0.00862068965517","0.00862068965517","0.0","0.0","0.844827586207","0.155172413793","103","2016-09-19 17:00:00","96"
"0","1","0","0","0","0","77","0.220779220779","0.0","0.948051948052","0.025974025974","0.025974025974","0.0","0.0","0.0","0.0","0.818181818182","0.181818181818","104","0.173076923077","0.0","0.846153846154","0.105769230769","0.0288461538462","0.00961538461538","0.00961538461538","0.0","0.0","0.711538461538","0.288461538462","92","0.228260869565","0.0","0.891304347826","0.0760869565217","0.0108695652174","0.0108695652174","0.0108695652174","0.0","0.0","0.804347826087","0.195652173913","110","0.245454545455","0.0","0.9","0.0636363636364","0.00909090909091","0.00909090909091","0.0181818181818","0.0","0.0","0.818181818182","0.181818181818","122","0.237704918033","0.0","0.893442622951","0.0901639344262","0.0","0.016393442623","0.0","0.0","0.0","0.852459016393","0.147540983607","116","0.293103448276","0.0","0.896551724138","0.0603448275862","0.0258620689655","0.00862068965517","0.00862068965517","0.0","0.0","0.844827586207","0.155172413793","103","2016-09-19 17:20:00","116"
"0","0","1","0","0","0","77","0.220779220779","0.0","0.948051948052","0.025974025974","0.025974025974","0.0","0.0","0.0","0.0","0.818181818182","0.181818181818","104","0.173076923077","0.0","0.846153846154","0.105769230769","0.0288461538462","0.00961538461538","0.00961538461538","0.0","0.0","0.711538461538","0.288461538462","92","0.228260869565","0.0","0.891304347826","0.0760869565217","0.0108695652174","0.0108695652174","0.0108695652174","0.0","0.0","0.804347826087","0.195652173913","110","0.245454545455","0.0","0.9","0.0636363636364","0.00909090909091","0.00909090909091","0.0181818181818","0.0","0.0","0.818181818182","0.181818181818","122","0.237704918033","0.0","0.893442622951","0.0901639344262","0.0","0.016393442623","0.0","0.0","0.0","0.852459016393","0.147540983607","116","0.293103448276","0.0","0.896551724138","0.0603448275862","0.0258620689655","0.00862068965517","0.00862068965517","0.0","0.0","0.844827586207","0.155172413793","103","2016-09-19 17:40:00","112"
"0","0","0","1","0","0","77","0.220779220779","0.0","0.948051948052","0.025974025974","0.025974025974","0.0","0.0","0.0","0.0","0.818181818182","0.181818181818","104","0.173076923077","0.0","0.846153846154","0.105769230769","0.0288461538462","0.00961538461538","0.00961538461538","0.0","0.0","0.711538461538","0.288461538462","92","0.228260869565","0.0","0.891304347826","0.0760869565217","0.0108695652174","0.0108695652174","0.0108695652174","0.0","0.0","0.804347826087","0.195652173913","110","0.245454545455","0.0","0.9","0.0636363636364","0.00909090909091","0.00909090909091","0.0181818181818","0.0","0.0","0.818181818182","0.181818181818","122","0.237704918033","0.0","0.893442622951","0.0901639344262","0.0","0.016393442623","0.0","0.0","0.0","0.852459016393","0.147540983607","116","0.293103448276","0.0","0.896551724138","0.0603448275862","0.0258620689655","0.00862068965517","0.00862068965517","0.0","0.0","0.844827586207","0.155172413793","103","2016-09-19 18:00:00","67"
