is_next_1,is_next_2,is_next_3,is_next_4,is_next_5,is_next_6,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_1_has_etc,pre_1_vehicle_model_0,pre_1_vehicle_model_1,pre_1_vehicle_model_2,pre_1_vehicle_model_3,pre_1_vehicle_model_4,pre_1_vehicle_model_5,pre_1_vehicle_model_6,pre_1_vehicle_model_7,pre_1_vehicle_type_0,pre_1_vehicle_type_1,pre_2_has_etc,pre_2_vehicle_model_0,pre_2_vehicle_model_1,pre_2_vehicle_model_2,pre_2_vehicle_model_3,pre_2_vehicle_model_4,pre_2_vehicle_model_5,pre_2_vehicle_model_6,pre_2_vehicle_model_7,pre_2_vehicle_type_0,pre_2_vehicle_type_1,pre_3_has_etc,pre_3_vehicle_model_0,pre_3_vehicle_model_1,pre_3_vehicle_model_2,pre_3_vehicle_model_3,pre_3_vehicle_model_4,pre_3_vehicle_model_5,pre_3_vehicle_model_6,pre_3_vehicle_model_7,pre_3_vehicle_type_0,pre_3_vehicle_type_1,pre_4_has_etc,pre_4_vehicle_model_0,pre_4_vehicle_model_1,pre_4_vehicle_model_2,pre_4_vehicle_model_3,pre_4_vehicle_model_4,pre_4_vehicle_model_5,pre_4_vehicle_model_6,pre_4_vehicle_model_7,pre_4_vehicle_type_0,pre_4_vehicle_type_1,pre_5_has_etc,pre_5_vehicle_model_0,pre_5_vehicle_model_1,pre_5_vehicle_model_2,pre_5_vehicle_model_3,pre_5_vehicle_model_4,pre_5_vehicle_model_5,pre_5_vehicle_model_6,pre_5_vehicle_model_7,pre_5_vehicle_type_0,pre_5_vehicle_type_1,pre_6_has_etc,pre_6_vehicle_model_0,pre_6_vehicle_model_1,pre_6_vehicle_model_2,pre_6_vehicle_model_3,pre_6_vehicle_model_4,pre_6_vehicle_model_5,pre_6_vehicle_model_6,pre_6_vehicle_model_7,pre_6_vehicle_type_0,pre_6_vehicle_type_1,pre_avg,starttime,volume
"1","0","0","0","0","0","39","0.153846153846","0.0","0.666666666667","0.333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58","0.293103448276","0.0172413793103","0.689655172414","0.258620689655","0.0","0.0344827586207","0.0","0.0","0.0","0.0","0.0","71","0.352112676056","0.0","0.845070422535","0.112676056338","0.0140845070423","0.0281690140845","0.0","0.0","0.0","0.0","0.0","127","0.370078740157","0.0","0.795275590551","0.157480314961","0.0157480314961","0.0314960629921","0.0","0.0","0.0","0.0","0.0","123","0.349593495935","0.0","0.910569105691","0.0650406504065","0.00813008130081","0.0162601626016","0.0","0.0","0.0","0.0","0.0","153","0.372549019608","0.0","0.908496732026","0.078431372549","0.0","0.0130718954248","0.0","0.0","0.0","0.0","0.0","95","2016-09-19 08:00:00","161"
"0","1","0","0","0","0","39","0.153846153846","0.0","0.666666666667","0.333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58","0.293103448276","0.0172413793103","0.689655172414","0.258620689655","0.0","0.0344827586207","0.0","0.0","0.0","0.0","0.0","71","0.352112676056","0.0","0.845070422535","0.112676056338","0.0140845070423","0.0281690140845","0.0","0.0","0.0","0.0","0.0","127","0.370078740157","0.0","0.795275590551","0.157480314961","0.0157480314961","0.0314960629921","0.0","0.0","0.0","0.0","0.0","123","0.349593495935","0.0","0.910569105691","0.0650406504065","0.00813008130081","0.0162601626016","0.0","0.0","0.0","0.0","0.0","153","0.372549019608","0.0","0.908496732026","0.078431372549","0.0","0.0130718954248","0.0","0.0","0.0","0.0","0.0","95","2016-09-19 08:20:00","167"
"0","0","1","0","0","0","39","0.153846153846","0.0","0.666666666667","0.333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58","0.293103448276","0.0172413793103","0.689655172414","0.258620689655","0.0","0.0344827586207","0.0","0.0","0.0","0.0","0.0","71","0.352112676056","0.0","0.845070422535","0.112676056338","0.0140845070423","0.0281690140845","0.0","0.0","0.0","0.0","0.0","127","0.370078740157","0.0","0.795275590551","0.157480314961","0.0157480314961","0.0314960629921","0.0","0.0","0.0","0.0","0.0","123","0.349593495935","0.0","0.910569105691","0.0650406504065","0.00813008130081","0.0162601626016","0.0","0.0","0.0","0.0","0.0","153","0.372549019608","0.0","0.908496732026","0.078431372549","0.0","0.0130718954248","0.0","0.0","0.0","0.0","0.0","95","2016-09-19 08:40:00","138"
"0","0","0","1","0","0","39","0.153846153846","0.0","0.666666666667","0.333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58","0.293103448276","0.0172413793103","0.689655172414","0.258620689655","0.0","0.0344827586207","0.0","0.0","0.0","0.0","0.0","71","0.352112676056","0.0","0.845070422535","0.112676056338","0.0140845070423","0.0281690140845","0.0","0.0","0.0","0.0","0.0","127","0.370078740157","0.0","0.795275590551","0.157480314961","0.0157480314961","0.0314960629921","0.0","0.0","0.0","0.0","0.0","123","0.349593495935","0.0","0.910569105691","0.0650406504065","0.00813008130081","0.0162601626016","0.0","0.0","0.0","0.0","0.0","153","0.372549019608","0.0","0.908496732026","0.078431372549","0.0","0.0130718954248","0.0","0.0","0.0","0.0","0.0","95","2016-09-19 09:00:00","174"
"0","0","0","0","1","0","39","0.153846153846","0.0","0.666666666667","0.333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58","0.293103448276","0.0172413793103","0.689655172414","0.258620689655","0.0","0.0344827586207","0.0","0.0","0.0","0.0","0.0","71","0.352112676056","0.0","0.845070422535","0.112676056338","0.0140845070423","0.0281690140845","0.0","0.0","0.0","0.0","0.0","127","0.370078740157","0.0","0.795275590551","0.157480314961","0.0157480314961","0.0314960629921","0.0","0.0","0.0","0.0","0.0","123","0.349593495935","0.0","0.910569105691","0.0650406504065","0.00813008130081","0.0162601626016","0.0","0.0","0.0","0.0","0.0","153","0.372549019608","0.0","0.908496732026","0.078431372549","0.0","0.0130718954248","0.0","0.0","0.0","0.0","0.0","95","2016-09-19 09:20:00","144"
"0","0","0","0","0","1","39","0.153846153846","0.0","0.666666666667","0.333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58","0.293103448276","0.0172413793103","0.689655172414","0.258620689655","0.0","0.0344827586207","0.0","0.0","0.0","0.0","0.0","71","0.352112676056","0.0","0.845070422535","0.112676056338","0.0140845070423","0.0281690140845","0.0","0.0","0.0","0.0","0.0","127","0.370078740157","0.0","0.795275590551","0.157480314961","0.0157480314961","0.0314960629921","0.0","0.0","0.0","0.0","0.0","123","0.349593495935","0.0","0.910569105691","0.0650406504065","0.00813008130081","0.0162601626016","0.0","0.0","0.0","0.0","0.0","153","0.372549019608","0.0","0.908496732026","0.078431372549","0.0","0.0130718954248","0.0","0.0","0.0","0.0","0.0","95","2016-09-19 09:40:00","148"
"1","0","0","0","0","0","117","0.230769230769","0.0","0.803418803419","0.188034188034","0.0","0.00854700854701","0.0","0.0","0.0","0.0","0.0","109","0.256880733945","0.0","0.825688073394","0.165137614679","0.0","0.00917431192661","0.0","0.0","0.0","0.0","0.0","115","0.286956521739","0.0","0.834782608696","0.165217391304","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123","0.219512195122","0.0","0.829268292683","0.154471544715","0.0","0.0162601626016","0.0","0.0","0.0","0.0","0.0","111","0.234234234234","0.00900900900901","0.855855855856","0.126126126126","0.0","0.00900900900901","0.0","0.0","0.0","0.0","0.0","116","0.241379310345","0.0","0.76724137931","0.224137931034","0.0","0.00862068965517","0.0","0.0","0.0","0.0","0.0","115","2016-09-19 17:00:00","110"
"0","1","0","0","0","0","117","0.230769230769","0.0","0.803418803419","0.188034188034","0.0","0.00854700854701","0.0","0.0","0.0","0.0","0.0","109","0.256880733945","0.0","0.825688073394","0.165137614679","0.0","0.00917431192661","0.0","0.0","0.0","0.0","0.0","115","0.286956521739","0.0","0.834782608696","0.165217391304","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123","0.219512195122","0.0","0.829268292683","0.154471544715","0.0","0.0162601626016","0.0","0.0","0.0","0.0","0.0","111","0.234234234234","0.00900900900901","0.855855855856","0.126126126126","0.0","0.00900900900901","0.0","0.0","0.0","0.0","0.0","116","0.241379310345","0.0","0.76724137931","0.224137931034","0.0","0.00862068965517","0.0","0.0","0.0","0.0","0.0","115","2016-09-19 17:20:00","118"
"0","0","1","0","0","0","117","0.230769230769","0.0","0.803418803419","0.188034188034","0.0","0.00854700854701","0.0","0.0","0.0","0.0","0.0","109","0.256880733945","0.0","0.825688073394","0.165137614679","0.0","0.00917431192661","0.0","0.0","0.0","0.0","0.0","115","0.286956521739","0.0","0.834782608696","0.165217391304","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123","0.219512195122","0.0","0.829268292683","0.154471544715","0.0","0.0162601626016","0.0","0.0","0.0","0.0","0.0","111","0.234234234234","0.00900900900901","0.855855855856","0.126126126126","0.0","0.00900900900901","0.0","0.0","0.0","0.0","0.0","116","0.241379310345","0.0","0.76724137931","0.224137931034","0.0","0.00862068965517","0.0","0.0","0.0","0.0","0.0","115","2016-09-19 17:40:00","95"
"0","0","0","1","0","0","117","0.230769230769","0.0","0.803418803419","0.188034188034","0.0","0.00854700854701","0.0","0.0","0.0","0.0","0.0","109","0.256880733945","0.0","0.825688073394","0.165137614679","0.0","0.00917431192661","0.0","0.0","0.0","0.0","0.0","115","0.286956521739","0.0","0.834782608696","0.165217391304","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123","0.219512195122","0.0","0.829268292683","0.154471544715","0.0","0.0162601626016","0.0","0.0","0.0","0.0","0.0","111","0.234234234234","0.00900900900901","0.855855855856","0.126126126126","0.0","0.00900900900901","0.0","0.0","0.0","0.0","0.0","116","0.241379310345","0.0","0.76724137931","0.224137931034","0.0","0.00862068965517","0.0","0.0","0.0","0.0","0.0","115","2016-09-19 18:00:00","94"
